report_id,instrument,report_date,strategy,direction,entry_mode,suggested_entry,stop_loss,tp1,tp2,tp3,risk_R_points,management,is_primary,scenario,unit,filled,fill_when,fill_datetime_uk,fill_price,sessions_to_fill,exit_price,exit_datetime_uk,exit_reason,R_card,R_realised,sessions_to_resolve,status
SPX-2026-05-18,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-18,Trade 1 - Daily Directional,SHORT,MARKET @ overridden daily-open anchor,7457.31,7466.1,7448.52,7439.73,7322.31,8.79,3 units; Unit3 SL->entry-0.2R (7459.07) on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,Y,PRIMARY,Unit 3,YES - UNEXECUTABLE REFERENCE,SAME SESSION,2026-05-18 00:00,7397.4,0,7405.2,2026-05-18 22:45,"CARD DEFECT. Entry 7457.31 is a DERIVED level (5-session swing mid), not a tradeable price - the 18 May session opened at 7397.4, 60 pts BELOW it, and never traded up to 7457.31 (session high 7438.5). A market SHORT at that price was unavailable; TP1 and TP2 both sit ABOVE the actual market. Unit 3 exits at the card-specified session-close time-stop. R of 8.79 pts against a 52-pt favourable move inflates card-basis R absurdly.",5.928,VOID_UNREACHABLE_ENTRY,0,CLOSED - CARD DEFECT
SPX-2026-05-18,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-18,Trade 1 - Daily Directional,SHORT,MARKET @ overridden daily-open anchor,7457.31,7466.1,7448.52,7439.73,7322.31,8.79,3 units; Unit3 SL->entry-0.2R (7459.07) on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,N,ALT_reanchored_to_actual_open,Unit 1,YES - UNEXECUTABLE REFERENCE,SAME SESSION,2026-05-18 00:00,7397.4,0,7406.19,2026-05-18 00:00,Reconstruction: short at the actual 00:00 open 7397.4 with R preserved at 8.79 -> SL 7406.19. The entry bar itself (H 7419.2) breaches it. An 8.79-pt stop is 0.2x ATR and cannot survive one M15 bar.,-1.0,-1.0,0,CLOSED
SPX-2026-05-18,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-18,Trade 1 - Daily Directional,SHORT,MARKET @ overridden daily-open anchor,7457.31,7466.1,7448.52,7439.73,7322.31,8.79,3 units; Unit3 SL->entry-0.2R (7459.07) on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,N,ALT_reanchored_to_actual_open,Unit 2,YES - UNEXECUTABLE REFERENCE,SAME SESSION,2026-05-18 00:00,7397.4,0,7406.19,2026-05-18 00:00,Reconstruction: short at the actual 00:00 open 7397.4 with R preserved at 8.79 -> SL 7406.19. The entry bar itself (H 7419.2) breaches it. An 8.79-pt stop is 0.2x ATR and cannot survive one M15 bar.,-1.0,-1.0,0,CLOSED
SPX-2026-05-18,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-18,Trade 1 - Daily Directional,SHORT,MARKET @ overridden daily-open anchor,7457.31,7466.1,7448.52,7439.73,7322.31,8.79,3 units; Unit3 SL->entry-0.2R (7459.07) on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,N,ALT_reanchored_to_actual_open,Unit 3,YES - UNEXECUTABLE REFERENCE,SAME SESSION,2026-05-18 00:00,7397.4,0,7406.19,2026-05-18 00:00,Reconstruction: short at the actual 00:00 open 7397.4 with R preserved at 8.79 -> SL 7406.19. The entry bar itself (H 7419.2) breaches it. An 8.79-pt stop is 0.2x ATR and cannot survive one M15 bar.,-1.0,-1.0,0,CLOSED
SPX-2026-05-18,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-18,Trade 2 - Pivot fade (sell limit daily R1),SHORT,SELL LIMIT,7443.07,7482.13,7404.0,7420.28,7385.72,39.07,3 units; Unit3 SL->entry-0.2R (7435.25) on TP2 fill; runner exits on P touch / S1 close / session close,Y,PRIMARY,All units,NO,NO FILL,,,,,,"Card declares itself dormant if Monday opens below 7,443 - it opened at 7,397.4. Session high 7,438.5 never reached the limit either. Missed by 4.6 pts on the high.",0.0,0.0,0,NO_FILL
SPX-2026-05-18,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-18,"Trade 3C - Transition Breakout (sell stop, conditional)",SHORT,"SELL STOP on confirmed daily close < 7386.25, executed next open",7386.25,7459.35,7326.23,7229.13,7186.39,73.1,3 units; Unit3 SL->entry-0.2R (7371.63) on TP2 fill,Y,PRIMARY,Unit 1,YES,CONFIRMED 19 May close (7356.3) - executed at 20 May open,2026-05-20 00:00,7360.9,2,7459.35,2026-05-21 19:45,"STOPPED OUT. The breakdown confirmed and then immediately reversed - TP1 7326.23 was not reached until 9 June, while the 7459.35 stop was taken on 21 May. Classic false-break.",-1.0,-1.0,1,CLOSED
SPX-2026-05-18,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-18,"Trade 3C - Transition Breakout (sell stop, conditional)",SHORT,"SELL STOP on confirmed daily close < 7386.25, executed next open",7386.25,7459.35,7326.23,7229.13,7186.39,73.1,3 units; Unit3 SL->entry-0.2R (7371.63) on TP2 fill,Y,PRIMARY,Unit 2,YES,CONFIRMED 19 May close (7356.3) - executed at 20 May open,2026-05-20 00:00,7360.9,2,7459.35,2026-05-21 19:45,"STOPPED OUT. The breakdown confirmed and then immediately reversed - TP1 7326.23 was not reached until 9 June, while the 7459.35 stop was taken on 21 May. Classic false-break.",-1.0,-1.0,1,CLOSED
SPX-2026-05-18,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-18,"Trade 3C - Transition Breakout (sell stop, conditional)",SHORT,"SELL STOP on confirmed daily close < 7386.25, executed next open",7386.25,7459.35,7326.23,7229.13,7186.39,73.1,3 units; Unit3 SL->entry-0.2R (7371.63) on TP2 fill,Y,PRIMARY,Unit 3,YES,CONFIRMED 19 May close (7356.3) - executed at 20 May open,2026-05-20 00:00,7360.9,2,7459.35,2026-05-21 19:45,"STOPPED OUT. The breakdown confirmed and then immediately reversed - TP1 7326.23 was not reached until 9 June, while the 7459.35 stop was taken on 21 May. Classic false-break.",-1.0,-1.0,1,CLOSED
SPX-2026-05-19,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-19,Trade 1 - Daily Directional (mean-reversion),LONG,"PENDING MARKET-BUY set 00:00 UK, activates NY cash open 14:30 UK",7403.05,7335.0,7434.0,7490.0,7573.0,68.05,3 units; Unit3 trails to entry+0.2R (7416.65) on TP2 fill,Y,PRIMARY,Unit 1,YES,SAME SESSION (14:30 activation),2026-05-19 14:30,7379.5,0,7434.0,2026-05-20 17:15,TP1 (daily R1 / monthly R2) touched,0.455,1.225,1,CLOSED
SPX-2026-05-19,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-19,Trade 1 - Daily Directional (mean-reversion),LONG,"PENDING MARKET-BUY set 00:00 UK, activates NY cash open 14:30 UK",7403.05,7335.0,7434.0,7490.0,7573.0,68.05,3 units; Unit3 trails to entry+0.2R (7416.65) on TP2 fill,Y,PRIMARY,Unit 2,YES,SAME SESSION (14:30 activation),2026-05-19 14:30,7379.5,0,7490.0,2026-05-22 15:00,TP2 (weekly R1) touched,1.278,2.483,3,CLOSED
SPX-2026-05-19,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-19,Trade 1 - Daily Directional (mean-reversion),LONG,"PENDING MARKET-BUY set 00:00 UK, activates NY cash open 14:30 UK",7403.05,7335.0,7434.0,7490.0,7573.0,68.05,3 units; Unit3 trails to entry+0.2R (7416.65) on TP2 fill,Y,PRIMARY,Unit 3,YES,SAME SESSION (14:30 activation),2026-05-19 14:30,7379.5,0,7573.0,2026-05-28 19:45,"TP3 (weekly R2) reached. The +0.2R trail at 7416.65 was not tested until 5 June, well after the target.",2.497,4.348,7,CLOSED
SPX-2026-05-19,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-19,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7371.85,7348.0,7403.0,7434.0,7490.0,23.85,3 units; Unit3 trails to entry+0.2R on TP2 fill,Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-05-19 11:30,7371.85,0,7348.0,2026-05-19 16:15,"STOPPED OUT same session, 4h45m after fill. A 23.85-pt stop (0.35x ATR) placed into the 19 May selloff; TP1 7403 not reached until 20 May 16:15.",-1.0,-1.0,0,CLOSED
SPX-2026-05-19,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-19,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7371.85,7348.0,7403.0,7434.0,7490.0,23.85,3 units; Unit3 trails to entry+0.2R on TP2 fill,Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-05-19 11:30,7371.85,0,7348.0,2026-05-19 16:15,"STOPPED OUT same session, 4h45m after fill. A 23.85-pt stop (0.35x ATR) placed into the 19 May selloff; TP1 7403 not reached until 20 May 16:15.",-1.0,-1.0,0,CLOSED
SPX-2026-05-19,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-19,Trade 2 - Pivot (buy limit daily S1),LONG,BUY LIMIT,7371.85,7348.0,7403.0,7434.0,7490.0,23.85,3 units; Unit3 trails to entry+0.2R on TP2 fill,Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-05-19 11:30,7371.85,0,7348.0,2026-05-19 16:15,"STOPPED OUT same session, 4h45m after fill. A 23.85-pt stop (0.35x ATR) placed into the 19 May selloff; TP1 7403 not reached until 20 May 16:15.",-1.0,-1.0,0,CLOSED
SPX-2026-05-19,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-19,Trade 3A - Momentum-Pullback (layered fib limits),LONG,BUY LIMIT (layered 7444.43 / 7427.32),7435.5,7360.0,7490.0,7517.0,7573.0,75.5,3 units; on Unit 2 fill Unit 3 stop pulls to entry (supersedes +0.2R),Y,PRIMARY,Unit 1,YES - MISPLACED LIMIT,SAME SESSION (immediate - both layers already above market at the anchor),2026-05-19 00:00,7407.9,0,7360.0,2026-05-19 15:30,"CARD DEFECT + STOPPED OUT. Both buy-limit layers (7444.43 / 7427.32) sat ABOVE the 00:00 anchor price of 7407.9, so they were not limits at all and would fill immediately at market. Either way the 7360 stop was taken at 15:30 the same session; TP1 7490 not reached until 22 May.",-1.0,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-05-19,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-19,Trade 3A - Momentum-Pullback (layered fib limits),LONG,BUY LIMIT (layered 7444.43 / 7427.32),7435.5,7360.0,7490.0,7517.0,7573.0,75.5,3 units; on Unit 2 fill Unit 3 stop pulls to entry (supersedes +0.2R),Y,PRIMARY,Unit 2,YES - MISPLACED LIMIT,SAME SESSION (immediate - both layers already above market at the anchor),2026-05-19 00:00,7407.9,0,7360.0,2026-05-19 15:30,"CARD DEFECT + STOPPED OUT. Both buy-limit layers (7444.43 / 7427.32) sat ABOVE the 00:00 anchor price of 7407.9, so they were not limits at all and would fill immediately at market. Either way the 7360 stop was taken at 15:30 the same session; TP1 7490 not reached until 22 May.",-1.0,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-05-19,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-19,Trade 3A - Momentum-Pullback (layered fib limits),LONG,BUY LIMIT (layered 7444.43 / 7427.32),7435.5,7360.0,7490.0,7517.0,7573.0,75.5,3 units; on Unit 2 fill Unit 3 stop pulls to entry (supersedes +0.2R),Y,PRIMARY,Unit 3,YES - MISPLACED LIMIT,SAME SESSION (immediate - both layers already above market at the anchor),2026-05-19 00:00,7407.9,0,7360.0,2026-05-19 15:30,"CARD DEFECT + STOPPED OUT. Both buy-limit layers (7444.43 / 7427.32) sat ABOVE the 00:00 anchor price of 7407.9, so they were not limits at all and would fill immediately at market. Either way the 7360 stop was taken at 15:30 the same session; TP1 7490 not reached until 22 May.",-1.0,-1.0,0,CLOSED - CARD DEFECT
SPX-2026-05-20,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-20,Trade 1 - Daily Directional,n/a,n/a,,,,,,,,Y,PRIMARY,All units,NO,SUPPRESSED,,,,,,SUPPRESSED by card: direction score |+0.02| below 0.25 threshold; short-term bearish vs medium-term bullish cancelled out.,0.0,0.0,0,SUPPRESSED
SPX-2026-05-20,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-20,Trade 2 - Pivot (weekly TREND breakout),LONG,BUY STOP from 14:30 UK cash open,7442.17,7372.92,7488.61,7528.67,7568.73,69.25,3 units; Unit3 SL->entry+0.2R (7456.02) on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-05-20 17:15,7442.17,0,7488.61,2026-05-22 14:45,TP1 (weekly R1) touched,0.671,0.671,2,CLOSED
SPX-2026-05-20,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-20,Trade 2 - Pivot (weekly TREND breakout),LONG,BUY STOP from 14:30 UK cash open,7442.17,7372.92,7488.61,7528.67,7568.73,69.25,3 units; Unit3 SL->entry+0.2R (7456.02) on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-05-20 17:15,7442.17,0,7528.67,2026-05-25 01:30,TP2 (weekly R1.5) touched,1.249,1.249,3,CLOSED
SPX-2026-05-20,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-20,Trade 2 - Pivot (weekly TREND breakout),LONG,BUY STOP from 14:30 UK cash open,7442.17,7372.92,7488.61,7528.67,7568.73,69.25,3 units; Unit3 SL->entry+0.2R (7456.02) on TP2 fill; runner CARD-SPECIFIED exit at session close + 3xATR cap,Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-05-20 17:15,7442.17,0,7420.6,2026-05-20 22:45,"CARD-SPECIFIED runner time-stop at 20 May session close - below entry, so the runner gave back 0.31R even though the trade later ran 126 pts higher",-0.311,-0.311,0,CLOSED
SPX-2026-05-20,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-20,Trade 3A - Momentum-Pullback (demand-zone retest),LONG,BUY LIMIT,7360.0,7325.0,7395.0,7433.31,7453.09,35.0,3 units; Unit3 SL->entry+0.2R (7367) on TP2 fill; override to ATH retest on 100% ext,Y,PRIMARY,All units,NO,NO FILL,,,,,,"Card scoped the order to the 20 May cash session (14:30-21:00 UK). Cash-session low was 7,362.3 - missed the 7,360 limit by 2.3 pts. The full-session low of 7,341.4 occurred pre-open and does not count under the card wording.",0.0,0.0,0,NO_FILL
SPX-2026-05-21,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-21,Trade 1 - Daily Directional,LONG,MARKET @ overridden daily-open anchor (proxy = 20 May RTH close),7432.97,7326.24,7539.7,7646.43,7612.49,106.73,3 units; Unit3 SL->entry+0.2R (7454.32) on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-05-21 00:00,7416.6,0,7539.7,2026-05-25 04:45,TP1 (+1R) touched,1.0,1.362,2,CLOSED
SPX-2026-05-21,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-21,Trade 1 - Daily Directional,LONG,MARKET @ overridden daily-open anchor (proxy = 20 May RTH close),7432.97,7326.24,7539.7,7646.43,7612.49,106.73,3 units; Unit3 SL->entry+0.2R (7454.32) on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-05-21 00:00,7416.6,0,7326.24,2026-06-09 17:15,STOPPED OUT. TP2 at +2R (7646.43) not reached until 4 August; the June drawdown took the stop first.,-1.0,-1.0,13,CLOSED
SPX-2026-05-21,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-21,Trade 1 - Daily Directional,LONG,MARKET @ overridden daily-open anchor (proxy = 20 May RTH close),7432.97,7326.24,7539.7,7646.43,7612.49,106.73,3 units; Unit3 SL->entry+0.2R (7454.32) on TP2 fill; runner CARD-SPECIFIED time-stop at session close / 3xATR cap,Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-05-21 00:00,7416.6,0,7452.3,2026-05-21 22:45,CARD-SPECIFIED runner time-stop at 21 May session close,0.181,0.395,0,CLOSED
SPX-2026-05-21,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-21,Trade 2 - Pivot (TRANSITION breakout side),LONG,BUY STOP,7442.42,7375.01,7486.61,7525.67,7564.73,67.41,3 units; Unit3 SL->entry+0.2R (7455.90) on TP2 fill,Y,PRIMARY,Unit 1,YES,SAME SESSION,2026-05-21 07:00,7442.42,0,7486.61,2026-05-22 14:45,TP1 (weekly R1) touched,0.656,0.656,1,CLOSED
SPX-2026-05-21,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-21,Trade 2 - Pivot (TRANSITION breakout side),LONG,BUY STOP,7442.42,7375.01,7486.61,7525.67,7564.73,67.41,3 units; Unit3 SL->entry+0.2R (7455.90) on TP2 fill,Y,PRIMARY,Unit 2,YES,SAME SESSION,2026-05-21 07:00,7442.42,0,7525.67,2026-05-25 01:00,TP2 (weekly R1.5) touched,1.235,1.235,2,CLOSED
SPX-2026-05-21,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-21,Trade 2 - Pivot (TRANSITION breakout side),LONG,BUY STOP,7442.42,7375.01,7486.61,7525.67,7564.73,67.41,3 units; Unit3 SL->entry+0.2R (7455.90) on TP2 fill,Y,PRIMARY,Unit 3,YES,SAME SESSION,2026-05-21 07:00,7442.42,0,7564.73,2026-05-28 17:15,TP3 (weekly R2) reached. BE trail at 7455.90 armed on 25 May and was not tested until 5 June.,1.814,1.814,5,CLOSED
SPX-2026-05-21,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-21,Trade 3C - Range Breakout (conditional),LONG,"CONDITIONAL - daily close above 7515.81, enter at that close",7515.81,7225.11,7960.42,8190.21,,290.7,3 units; on Unit 2 fill Unit 3 stop moves to the broken boundary 7500.85,Y,PRIMARY,Unit 1,YES,TRIGGERED t+2 (25 May close 7552.7 cleared 7515.81),2026-05-25 22:45,7552.7,2,7751.3,2026-08-07 23:45,UNRESOLVED at end of available data (7 Aug 2026). Neither TP1 8060.42 nor the 7225.11 stop was reached - the 11 June low of 7229.3 came within 4.2 pts of the stop and held. Marked to market at the final close.,0.81,0.606,>52,OPEN_MTM
SPX-2026-05-21,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-21,Trade 3C - Range Breakout (conditional),LONG,"CONDITIONAL - daily close above 7515.81, enter at that close",7515.81,7225.11,7960.42,8190.21,,290.7,3 units; on Unit 2 fill Unit 3 stop moves to the broken boundary 7500.85,Y,PRIMARY,Unit 2,YES,TRIGGERED t+2 (25 May close 7552.7 cleared 7515.81),2026-05-25 22:45,7552.7,2,7751.3,2026-08-07 23:45,UNRESOLVED at end of available data (7 Aug 2026). Neither TP1 8060.42 nor the 7225.11 stop was reached - the 11 June low of 7229.3 came within 4.2 pts of the stop and held. Marked to market at the final close.,0.81,0.606,>52,OPEN_MTM
SPX-2026-05-21,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-21,Trade 3C - Range Breakout (conditional),LONG,"CONDITIONAL - daily close above 7515.81, enter at that close",7515.81,7225.11,7960.42,8190.21,,290.7,3 units; on Unit 2 fill Unit 3 stop moves to the broken boundary 7500.85,Y,PRIMARY,Unit 3,YES,TRIGGERED t+2 (25 May close 7552.7 cleared 7515.81),2026-05-25 22:45,7552.7,2,7751.3,2026-08-07 23:45,UNRESOLVED at end of available data (7 Aug 2026). Neither TP1 8060.42 nor the 7225.11 stop was reached - the 11 June low of 7229.3 came within 4.2 pts of the stop and held. Marked to market at the final close.,0.81,0.606,>52,OPEN_MTM
SPX-2026-05-22,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-22,Trade 1 - Daily Directional,n/a,n/a,,,,,,,,Y,PRIMARY,All units,NO,SUPPRESSED,,,,,,SUPPRESSED by card: direction score |0.22| below the 0.25 conviction threshold.,0.0,0.0,0,SUPPRESSED
SPX-2026-05-22,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-22,Trade 2 - Pivot (TRANSITION breakout side),LONG,BUY STOP,7415.0,7355.0,7437.0,7475.0,7501.0,60.0,"3 units; Unit3 SL->entry+0.2R (7427) on TP2 fill; runner toward ~7501, trails prior-day low",Y,PRIMARY,Unit 1,YES - MISPLACED STOP,SAME SESSION (immediate - level already breached at the open),2026-05-22 00:00,7454.0,0,7437.0,2026-05-22 00:00,"TP1 (daily R1) - already exceeded at the open | CARD DEFECT: the buy stop at 7,415 sat 39 pts BELOW the 22 May open of 7,454.0 and would trigger instantly as a market order. TP1 was already behind price at entry.",0.367,-0.172,0,CLOSED - CARD DEFECT
SPX-2026-05-22,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-22,Trade 2 - Pivot (TRANSITION breakout side),LONG,BUY STOP,7415.0,7355.0,7437.0,7475.0,7501.0,60.0,"3 units; Unit3 SL->entry+0.2R (7427) on TP2 fill; runner toward ~7501, trails prior-day low",Y,PRIMARY,Unit 2,YES - MISPLACED STOP,SAME SESSION (immediate - level already breached at the open),2026-05-22 00:00,7454.0,0,7475.0,2026-05-22 06:00,"TP2 (weekly R1 region) touched | CARD DEFECT: the buy stop at 7,415 sat 39 pts BELOW the 22 May open of 7,454.0 and would trigger instantly as a market order. TP1 was already behind price at entry.",1.0,0.212,0,CLOSED - CARD DEFECT
SPX-2026-05-22,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-22,Trade 2 - Pivot (TRANSITION breakout side),LONG,BUY STOP,7415.0,7355.0,7437.0,7475.0,7501.0,60.0,"3 units; Unit3 SL->entry+0.2R (7427) on TP2 fill; runner toward ~7501, trails prior-day low",Y,PRIMARY,Unit 3,YES - MISPLACED STOP,SAME SESSION (immediate - level already breached at the open),2026-05-22 00:00,7454.0,0,7501.0,2026-05-22 15:30,"Runner target ~7501 reached same session, well ahead of the 7427 BE trail (not tested until 5 June) | CARD DEFECT: the buy stop at 7,415 sat 39 pts BELOW the 22 May open of 7,454.0 and would trigger instantly as a market order. TP1 was already behind price at entry.",1.433,0.475,0,CLOSED - CARD DEFECT
SPX-2026-05-22,"US500 (S&P 500; card levels cash-basis, resolved on broker CFD M15 feed)",2026-05-22,Trade 3C - Momentum-Breakout (conditional),LONG,"CONDITIONAL - daily close above ~7539, enter at that close",7539.0,7193.0,8057.0,8327.0,,346.0,3 units; on Unit 2 fill Unit 3 stop moves to the broken boundary ~7517,Y,PRIMARY,Unit 1,YES,TRIGGERED t+1 (25 May close 7552.7 cleared ~7539),2026-05-25 22:45,7552.7,1,7751.3,2026-08-07 23:45,"UNRESOLVED at end of available data (7 Aug 2026). TP1 at 8,057 (a full range-width measured move) was never approached - feed high 7,793.7; the 7,193 stop was never threatened. Marked to market at the final close.",0.614,0.552,>52,OPEN_MTM
