card_id,report_date,report_file,strategy,family,direction,entry_mode,entry_mode_text,anchor_broker,entry,stop,tp1,tp2,tp3,card_R_points,be_rule,runner_rule,management_text,suppressed,source,slice_file,last_bar_broker
2026-05-25_Trade_1,2026-05-25,SP500_Daily_Report_25May2026.md,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,"Market at the 09:00 broker daily-open anchor (07:00 UK) on the first executable session, Tue 26 May 2026; fill level is the D-1 reference close 7475.70.",09:00,7475.7,7445.66,7505.74,7535.78,7701.75,30.04,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"Three equal units. Unit 1 exits at TP1 7505.74 (+1R), Unit 2 at TP2 7535.78 (+2R); on the Unit 2 fill the Unit 3 stop moves to entry +0.2R = 7481.71. Unit 3 is time-stopped at the session close or price-stopped at 3x ATR14 from entry (7701.75), whichever comes first. Thesis invalidation (a close-through condition, distinct from the stop): a daily close back below daily S3 7412.37 / the 21 May session low 7394.10, which breaks the continuation narrative; it sits 33.29 pts below the stop, more than 0.15x ATR14 = 11.30. Caveats: the Wed-Thu PCE inflation print inside the holding window is the report's own highest-impact scheduled event, and the 25 May Memorial Day closure means the entry session opens with post-holiday gap risk against the 22 May close.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-05-24.csv,2026-05-22 23:45:00
2026-05-25_Trade_2,2026-05-25,SP500_Daily_Report_25May2026.md,"Trade 2 - Pivot, trend-branch breakout",Trade 2,LONG,STOP,"Buy stop at 7485.00, resting from the 09:00 broker anchor (07:00 UK) on Tue 26 May 2026; single explicit order type, 9.30 pts above the D-1 reference close 7475.70.",09:00,7485.0,7462.28,7501.77,7514.8,7527.83,22.72,BE_0.2R_ON_TP2,TRACE,"Three equal units. Unit 1 exits at TP1 = daily R1 7501.77, Unit 2 at TP2 = daily R1.5 7514.80; on the Unit 2 fill the Unit 3 stop moves to entry +0.2R = 7489.54. Unit 3 traces to TP3 = daily R2 7527.83 or the stop. Thesis invalidation: a daily close back through the daily pivot 7483.13, which is 20.85 pts above the stop (more than 0.15x ATR14 = 11.30) - stop ahead of invalidation. Caveats: R is at the floor of the permitted band, so noise-exit risk is elevated; the PCE inflation print falls inside the holding window and the post-holiday reopen carries gap risk, which can jump the buy stop through its trigger.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-05-24.csv,2026-05-22 23:45:00
2026-05-25_Trade_3A,2026-05-25,SP500_Daily_Report_25May2026.md,Trade 3A - Momentum-Pullback (57.5% fib retracement),Trade 3A,LONG,LIMIT,"Buy limit at 7411.39, resting from the 09:00 broker anchor (07:00 UK) on Tue 26 May 2026; 64.31 pts below the D-1 reference close 7475.70. May not trigger inside the horizon if the trend extends directly.",09:00,7411.39,7320.26,7444.22,7509.2,7679.3,91.13,BE_0.2R_ON_TP2,TRACE,"Three equal units. Unit 1 exits at TP1 7444.22 (38.2% retracement), Unit 2 at TP2 7509.20 (0% / swing origin); on the Unit 2 fill the Unit 3 stop moves to entry +0.2R = 7429.62. Unit 3 traces to TP3 7679.30 (100% extension); structural runner override - once price prints above 7679.30 the Unit 3 stop moves to the 50% mark of the original 1:1 leg, halfway between entry and TP2 = 7460.30, which locks in more than the universal break-even-plus rule. Thesis invalidation: a daily close beyond the swing-low anchor 7339.10, 18.84 pts above the stop (more than 0.15x ATR14 = 11.30). Wide-stop flag set: R = 1.21x ATR14. Caveats: the PCE inflation print inside the holding window is the most likely trigger for the pullback this card is waiting for and equally for a gap straight through the stop; post-holiday reopen gap risk applies.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-05-24.csv,2026-05-22 23:45:00
2026-05-26_Trade_1,2026-05-26,SP500_Report_26May2026.md,Daily Directional (M5 Trade 1) - LONG at the daily-open anchor,Trade 1,LONG,MARKET,"Market at the 09:00 broker daily-open anchor (07:00 UK instance anchor), filled at the D-1 reference close 7552.70 (2026-05-25 session).",09:00,7552.7,7489.45,7615.95,7679.2,7800.54,63.25,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"Three equal units. Unit 1 exits at TP1 7615.95 (+63.25 pts, +1R); Unit 2 at TP2 7679.20 (+126.50 pts, +2R); on the Unit 2 fill Unit 3's stop moves to entry +0.2R = 7565.35. Unit 3 runs to the 3 x ATR14 cap at 7800.54 (+247.84 pts) or is time-stopped at the session close, whichever comes first. All three units keep the 7489.45 stop (-63.25 pts) until the TP2 fill. ATR14 = 82.61 (14 broker-day sessions to 2026-05-25); R = 63.25 pts = 0.77 x ATR14, no wide-stop flag. Invalidation (not the stop): daily close below 7452.90. Holds inside D's session only - collides with CB Consumer Confidence at 17:00 broker, cannot reach the 29 May PCE release.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-05-25.csv,2026-05-25 20:00:00
2026-05-26_Trade_2,2026-05-26,SP500_Report_26May2026.md,"Pivot, regime-aware (M5 Trade 2), TRANSITION breakout side - SUPPRESSED",Trade 2,LONG,LIMIT,"SUPPRESSED - no order is placed. Had it been eligible this would have been the TRANSITION breakout-side buy limit at the daily pivot breakout level 7543.06, 9.64 points below the 7552.70 reference close (the correct side for a buy limit); it is not shipped. Recorded as a trigger condition only.",09:00,,,,,,,NONE,TRACE,"SUPPRESSED - no entry, no stop, no R, no target ladder. Trigger: the rule-fixed breakout-side geometry gives R = 16.86 points = 0.20 x ATR14 (0.22 x on the cash-window ATR), below the 0.3 x ATR floor, which the pre-emit checklist requires to be rebuilt rather than warned - and with both the entry and the stop fixed by the D-1 daily pivots there is nothing left to rebuild. The corroboration gate cited by the earlier run does NOT fire: the daily pivot tier is computed from the 2026-05-25 session of the broker price series the order would be filled and settled against, so it is CORROBORATED by construction.",True,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-05-25.csv,2026-05-25 20:00:00
2026-05-26_Trade_3C,2026-05-26,SP500_Report_26May2026.md,"Momentum-Breakout (M5 Trade 3C, TRANSITION regime) - LONG",Trade 3C,LONG,MARKET,"Breakout confirmed on the 2026-05-25 close (7552.70, 29.80 pts beyond the 7522.90 range boundary, > 0.25 x ATR14). Entered at the breakout-candle close level, taken at the following session's 09:00 broker anchor - i.e. market at the reference close 7552.70.",09:00,7552.7,7326.61,7640.95,7995.1,8231.2,226.09,BE_0.2R_ON_TP2,TRACE,"Three equal units. Unit 1 exits at TP1 7640.95 (+88.25 pts, +0.39R, = broken boundary + 0.25 x range width); Unit 2 at TP2 7995.10 (+442.40 pts, +1.96R, the full measured move); on the Unit 2 fill Unit 3's stop moves to entry +0.2R = 7597.92, tighter than the broken boundary 7522.90 which sits below entry. Unit 3 traces beyond 1.5 x measured move at TP3 8231.20 (+678.50 pts, +3.00R) on subsequent swing structure; no session-close time stop. Stop 7326.61 (-226.09 pts) is the 3.0 x ATR cap on the rule stop of 7239.58. ATR14 = 82.61; R = 226.09 pts = 2.74 x ATR14 - WIDE STOP FLAG (R > 1 x ATR14), size reduced commensurately. Invalidation: daily close back inside the range past the midpoint 7286.80 - stop ahead of invalidation. Holding period spans CB Consumer Confidence on D and the 29 May PCE.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-05-25.csv,2026-05-25 20:00:00
2026-05-27_Trade_1,2026-05-27,SP500_Report_27-May-2026.md,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,"Market order at the 09:00 broker daily-open anchor, filled at the D-1 reference close of 7527.50 index points. Signed gap to the reference close = 0.00 by construction, which is what a market card requires; no synthetic open, prior-session close or rounded figure is substituted.",09:00,7527.5,7487.54,7567.46,7607.42,7743.02,39.96,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"Three equal units. Unit 1 exits at TP1 7567.46 (entry + 1R). Unit 2 exits at TP2 7607.42 (entry + 2R); on that fill the Unit 3 stop moves to entry + 0.2R = 7535.49. Unit 3 is time-stopped at the session close or price-stopped at 3 x ATR14 from entry (7743.02), whichever triggers first. R = 39.96 points = 0.56 x ATR14 - at or below 1.00 x ATR14, so no wide-stop flag; 2R = 79.92 is well inside 3 x ATR14 = 215.52, so no 'TP2 ambitious' flag either. Thesis invalidation, a different level from the stop: a daily close back below the prior-week pivot at 7441.33 breaks the trend-following posture the whole card rests on - that sits 46.21 points BELOW the 7487.54 stop and far more than 0.15 x ATR14 (10.78) away from it, so the card runs 'stop ahead of invalidation'. Indicative-data caveat: the report flags every prior-period high and low it sourced as single-source indicative, and the invalidation level quoted here is a pivot level, so it carries that qualifier; the entry and the stop do not - both are rebuilt from the slice's own 26 May cash session. Event collision: the scheduled calendar for 27 May carries a 5-Year Note auction at 20:00 broker and a Fed governor speech at 22:55 broker inside the session, and the report's forward calendar puts the core PCE print and the Fed minutes on 28 May - the day this position's runner would still be open. Size accordingly.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-05-26.csv,2026-05-26 23:45:00
2026-05-27_Trade_2,2026-05-27,SP500_Report_27-May-2026.md,"Trade 2 - Pivot, regime-aware (TREND_UP branch - pivot breakout)",Trade 2,LONG,LIMIT,"Buy limit at 7451.56 index points, working from the 09:00 broker anchor to the 23:00 broker cut-off. The level sits 75.94 points BELOW the 26 May reference close of 7527.50, so a limit is the only order side permitted at this price; a buy stop here would sit on the wrong side of the reference close. One mode only - the card is a buy limit, not a 'buy-stop / limit', which is the ambiguity the original card carried.",09:00,7451.56,7387.04,7543.57,7577.5,7611.43,64.52,BE_0.2R_ON_TP2,TRACE,"Three equal units. Unit 1 exits at TP1 7543.57 (prior-week R1). Unit 2 exits at TP2 7577.50 (the R1/R2 midpoint); on that fill the Unit 3 stop moves to entry + 0.2R = 7464.46 - stated as a number. Unit 3 runs toward TP3 7611.43 (prior-week R2) and is otherwise traced to target or stop. R = 64.52 points = 0.90 x ATR14 - at or below 1.00 x ATR14, so no wide-stop flag; 2R = 129.04 is well inside 3 x ATR14 = 215.52, so no 'TP2 ambitious' flag either. Thesis invalidation, a different level from the stop: a daily close back through the prior-week pivot at 7441.33 ends the upside-of-pivot posture the breakout rests on. That level sits 54.29 points ABOVE the 7387.04 stop - far more than 0.15 x ATR14 (10.78) away from it - so on this card the invalidation is inside the stop, which is expressly permitted for a pivot trade and is documented here even though the stop is the wider of the two; the stop is an intraday price, the invalidation a close-through condition. Corroboration note: the prior-week pivot ladder this card is built on is recomputed from the broker price series in the slice - the series the order is filled and settled against - and is recorded CORROBORATED, so no indicative qualifier attaches to the entry, the stop or any target on this card. Event collision: the scheduled calendar for 27 May carries a 5-Year Note auction at 20:00 broker and a Fed governor speech at 22:55 broker inside the session, and the report's forward calendar puts the core PCE print and the Fed minutes on 28 May - a pullback to this limit is as likely to be triggered by that event as before it, and the runner would still be open across it. Size accordingly.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-05-26.csv,2026-05-26 23:45:00
2026-05-27_Trade_3A,2026-05-27,SP500_Report_27-May-2026.md,Trade 3A - Momentum-Pullback (57.5% fib retracement),Trade 3A,LONG,LIMIT,"Buy limit at 7425.97 index points, working from the 09:00 broker anchor to the 23:00 broker cut-off. The level sits 101.53 points BELOW the 26 May reference close of 7527.50, so a limit is the only order side permitted at this price; a buy stop here would sit on the wrong side of the reference close. One mode only - the card is a buy limit, not a 'stop or limit'.",09:00,7425.97,7321.14,7465.42,7543.5,7747.9,104.83,BE_0.2R_ON_TP2,TRACE,"Three equal units. Unit 1 exits at TP1 7465.42 (the 38.2% retracement). Unit 2 exits at TP2 7543.50 (the 0% swing origin, the 26 May session high); on that fill the Unit 3 stop moves to entry + 0.2R = 7446.94 - stated as a number, which the original card did not do. Unit 3 runs toward TP3 7747.90 (the 100% extension of the swing). Structural runner override: once price prints above 7747.90 the Unit 3 stop moves to the halfway mark of the 1:1 leg, midway between entry and TP2, i.e. 7484.74 - this supersedes the standard breakeven trail. WIDE STOP flag is set by the arithmetic: R = 104.83 points = 1.46 x ATR14, above 1.00 x ATR14, so position size is reduced commensurately. Thesis invalidation, deliberately a different level from the stop and from the swing anchor: a daily close below the prior-week second support at 7271.23 ends the recovery structure outright - that sits 49.91 points below the 7321.14 stop, far beyond 0.15 x ATR14 (10.78), so the card runs 'stop ahead of invalidation'. This replaces the original card's invalidation, which was set at the swing-low anchor itself and so carried no information the stop did not already carry. Indicative-data caveat: the swing high used as TP2 and as the fib 0% anchor is a session high, and the report flags every prior-period high and low it sourced as single-source indicative; the level quoted here is rebuilt from the slice's own 26 May cash session rather than from the report's table, and the invalidation level is a pivot level and carries the indicative qualifier. Event collision: the 27 May calendar carries a 5-Year Note auction at 20:00 broker and a Fed governor speech at 22:55 broker; a pullback of this depth is more likely to be triggered by the 28 May core PCE print and Fed minutes, which fall inside the holding period, so the position may well be opened into the event rather than before it. Size accordingly.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-05-26.csv,2026-05-26 23:45:00
2026-05-28_Trade_1,2026-05-28,SP500_Daily_Report_28May2026.md,Trade 1 - Daily Directional,Trade 1,LONG,MARKET,Market at the daily-open anchor 09:00 broker (07:00 UK). Fill level is the D-1 reference close 7528.50 (cash session of Wed 27 May 2026). Signed gap entry minus reference close = 0.00.,09:00,7528.5,7492.48,7564.52,7600.54,7737.12,36.02,BE_0.2R_ON_TP2,SESSION_CLOSE_TIMESTOP,"Three equal units. Unit 1 exits at TP1 (entry + 1R = 7564.52). Unit 2 exits at TP2 (entry + 2R = 7600.54); on that fill the Unit 3 stop moves to entry + 0.2R = 7535.70. Unit 3 (runner) is time-stopped at the session close, or price-stopped at 3 x ATR14 from entry (7737.12), whichever triggers first. R = 36.02 points = 0.52 x ATR14 - below 1.00, so no wide-stop flag; 2R = 72.04 is below 3 x ATR14 = 208.62, so no 'TP2 ambitious' flag. Thesis invalidation (separate from the stop): a cash-session close back below the D-1 daily pivot 7522.93, 30.45 points above the stop (0.44 x ATR14). Event collision: the calendar carries Core PCE m/m and y/y (high impact), Q1 GDP q/q, initial and continuing jobless claims, durable goods orders and personal income/spending all at 28 May 15:30 broker = 08:30 ET - after this card's 09:00 broker anchor and before the 16:30 broker US cash open, i.e. inside the holding window. Reduce size or stand aside into the release rather than relying on the stop.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-05-27.csv,2026-05-27 23:45:00
2026-05-28_Trade_2,2026-05-28,SP500_Daily_Report_28May2026.md,"Trade 2 - Pivot, TREND branch (breakout above P)",Trade 2,LONG,LIMIT,"Buy limit at 7524.80, resting from the 09:00 broker (07:00 UK) anchor. Entry sits 3.70 points below the D-1 reference close 7528.50 (27 May 2026 cash) - the correct side for a buy limit.",09:00,7524.8,7492.48,7541.57,7548.1,7554.63,32.32,BE_0.2R_ON_TP2,TRACE,"Three equal units. Unit 1 exits at daily R1 = 7541.57. Unit 2 exits at the R1/R2 midpoint R1.5 = 7548.10; on that fill the Unit 3 stop moves to entry + 0.2R = 7531.26. Unit 3 (runner) traces to daily R2 = 7554.63. R = 32.32 points = 0.46 x ATR14 - no wide-stop flag. Thesis invalidation (separate from the stop): a daily close back through the pivot P = 7522.93, which sits 30.45 points above the stop (0.44 x ATR14). Caveat: only the corroborated daily tier prices this card; the monthly pivot tier is single-source-indicative and is excluded from entry, stop and every target. Event collision: Core PCE m/m and y/y, Q1 GDP q/q, jobless claims, durable goods and personal income/spending are all scheduled 28 May 15:30 broker = 08:30 ET, after the anchor and before the US cash open, inside the holding window.",False,regen_20260906_qa1_draw1,data/slices/US500/US500_upto_2026-05-27.csv,2026-05-27 23:45:00
